@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeFouls NUMERIC
@ATTRIBUTE AwayFouls NUMERIC
@ATTRIBUTE Winner {W, D}
@data
5.74,1.47,1.78,0.89,2,1,3,1.25,1.89,0.67,2.67,1,2.75,0.5,1.33,1.11,1.33,1,0.75,0.25,16.72,8.44,6.5,2.52,10.4,14.32,3.6,5.2,62.92,45.28,10.36,10.28,W
5.58,4.63,2.22,2.22,1.33,3,3,3,2.44,2.11,1.67,3,3.5,3,0.44,0.67,0.67,0.33,0,0.5,14.12,17.76,4.88,5.76,12.12,8.68,4.38,3,53.24,61.6,11.64,10.68,W
2.95,1.27,0.8,1.5,0.33,1,1.2,2,0.7,1.5,1,1.33,1,2,2,1.8,2.67,2,2,1.4,9.16,11.44,3.08,3.08,14.72,11.76,5,4.6,44.92,50.04,12.68,12,W
5.97,5.58,1.9,2.3,2,1.33,1.4,1.6,1.8,2.3,2,0.67,1.6,1.6,1,0.4,1.33,0.67,1.2,0.8,16.56,14.12,6.28,4.88,9.8,12.12,2.79,4.38,56.52,53.24,9.64,11.64,W
6.4,5.74,2.8,1.9,3,2,2.6,0.8,3.5,1.9,4.33,2.67,4.2,1.2,0.6,1.3,1.33,1.67,0.6,1.8,17.88,16.72,7.44,6.5,6.56,10.4,2.32,3.6,72.08,62.92,8.92,10.36,W
4.63,1.72,2,0.4,2,1.33,1.6,0,1.9,0.4,1.67,1.33,1.4,0,0.7,2.1,0.67,1.33,0.8,2.4,17.76,12.76,5.76,3.68,8.68,11.84,3,4.64,61.6,45.28,10.68,11.32,W
2.37,4.57,0.9,1.6,0.67,1.33,1.5,1,1,1.7,1,1.33,1.25,1.6,1.9,1.6,2,1.33,1.5,3,9.84,17.76,3.64,6.48,14.76,7.6,4.52,2.92,44.92,59.84,9.88,9.52,W
1.47,0.61,0.8,1.2,1,1.67,0.6,0.8,0.7,1,1.33,1.67,0.8,0.8,1.2,1.1,1.33,0.67,1.8,1.2,8.44,9.32,2.52,2.72,14.32,15.12,5.2,4.92,45.28,44.88,10.28,10.68,W
2.39,0.82,1.3,1.6,1.67,1.33,1.33,1.6,0.9,0.9,1.33,0.67,1,1.2,1,0.9,1,1.33,1.17,1.4,12.32,9.88,3.32,3.29,13.56,15.92,4.83,4.04,53.16,42.8,11.04,9.52,W
1.4,1.22,1.4,0.7,1.33,1,2,0.6,1,0.6,1,0.67,1.4,0.6,0.9,1.4,1,1,0.8,1.6,12.04,11.6,4.08,4.04,13.36,14.44,4.44,4.48,40.88,47.04,11.08,8.64,W
0.51,1.05,1.2,1,1,0.33,1.6,0.8,0.7,0.9,0.67,1,0.8,0.6,1.3,1.3,2,1.67,1.2,1.4,8.96,10.16,2.92,3.08,11.4,13.36,4.56,4.08,46.6,39.84,10.76,11.6,W
1.52,2.11,1.1,1.2,1,2.33,1.4,1,1.1,1.4,1.33,1.67,1.2,1.2,2,1.4,3,0.67,1.8,1.6,10.76,10.28,3.68,3.48,13.88,14.16,5.28,4.48,42.72,45.44,10.16,9.52,D
0.61,1.52,1.36,1.09,2.33,1.33,1.6,0.8,1,1.18,1.67,1.33,1.2,1,1,2,0.33,1.33,1,2.2,9.32,10.76,2.72,3.68,15.12,13.88,4.92,5.28,44.88,42.72,10.68,10.16,D
1.27,2.37,1.36,0.82,0,0.33,1,0.5,1.55,1,1.33,1,1,0.83,1.91,2.09,2.67,3,2.2,2.17,11.44,9.84,3.08,3.64,11.76,14.76,4.6,4.52,50.04,44.92,12,9.88,W
5.58,1.4,2.09,1.27,1,1,3,0.8,2.09,0.91,0.67,0.33,3,0.6,0.45,0.91,1,0.67,0,1,14.12,12.04,4.88,4.08,12.12,13.36,4.38,4.44,53.24,40.88,11.64,11.08,W
1.05,5.97,0.91,2,0,3,1.2,2.4,0.82,1.73,0.67,2,1.2,2,1.27,0.91,1.67,0.67,1.2,0.8,10.16,16.56,3.08,6.28,13.36,9.8,4.08,2.79,39.84,56.52,11.6,9.64,W
4.57,2.39,1.73,1.18,2,1.33,2.2,1.25,1.91,0.82,2.67,0.67,1.8,0.75,1.55,1,1.67,0.67,0.2,0.75,17.76,12.32,6.48,3.32,7.6,13.56,2.92,4.83,59.84,53.16,9.52,11.04,W
2.11,6.4,1.18,2.82,2.33,3,1.4,3,1.45,3.45,2,3,1.6,2.8,1.45,0.64,1,1,1.2,0.6,10.28,17.88,3.48,7.44,14.16,6.56,4.48,2.32,45.44,72.08,9.52,8.92,W
1.72,2.95,0.36,1,0.33,1,0.8,0.4,0.36,0.91,0.67,1.67,0.8,0.4,2,2,1.33,3,1.8,2,12.76,9.16,3.68,3.08,11.84,14.72,4.64,5,45.28,44.92,11.32,12.68,D
0.82,1.47,1.73,0.73,2,0,1.6,1,0.91,0.64,0.67,0.67,0.6,0.6,0.82,1.18,1,1.67,0.4,0.6,9.88,8.44,3.29,2.52,15.92,14.32,4.04,5.2,42.8,45.28,9.52,10.28,W
1.22,0.51,0.91,1.36,2,2,0.8,0.8,0.64,0.73,1,1,0.6,0.6,1.27,1.18,0.67,1.33,1.2,1.4,11.6,8.96,4.04,2.92,14.44,11.4,4.48,4.56,47.04,46.6,8.64,10.76,W
5.74,4.63,1.73,2.09,2,2,3,2.4,1.82,1.82,2.67,1.67,2.6,2.4,1.45,0.64,2,0.67,0.8,0.6,16.72,17.76,6.5,5.76,10.4,8.68,3.6,3,62.92,61.6,10.36,10.68,W
0.51,6.4,1.25,2.83,1,3,1.83,3,0.67,3.33,0.33,2.67,0.83,2.67,1.42,0.58,2.33,1,1,0.5,8.96,17.88,2.92,7.44,11.4,6.56,4.56,2.32,46.6,72.08,10.76,8.92,W
0.82,5.74,1.83,1.83,3,2,1.83,0.67,1,1.83,1.33,1.67,0.83,1.17,0.75,1.33,0,1.33,0.33,2,9.88,16.72,3.29,6.5,15.92,10.4,4.04,3.6,42.8,62.92,9.52,10.36,W
2.39,2.95,1.08,1,0.33,1.33,1.14,0.5,0.75,1,0.33,1.67,0.86,0.67,1.17,2,1.67,2,1.14,2,12.32,9.16,3.32,3.08,13.56,14.72,4.83,5,53.16,44.92,11.04,12.68,W
4.57,5.97,1.83,2.08,3,3,2.33,2.5,2,1.92,3.33,2,2,2.33,1.42,0.83,0.33,0,0.17,0.67,17.76,16.56,6.48,6.28,7.6,9.8,2.92,2.79,59.84,56.52,9.52,9.64,D
4.63,1.05,1.92,0.83,1,0,1.83,0.67,1.67,0.75,0.33,0.67,1.33,0.5,0.75,1.5,1,2.67,0.67,1.33,17.76,10.16,5.76,3.08,8.68,13.36,3,4.08,61.6,39.84,10.68,11.6,D
1.47,1.22,0.67,1.08,0,2,0.5,1,0.58,0.92,0.33,1.67,0.67,0.67,1.25,1.17,1.67,0.33,1.67,1.33,8.44,11.6,2.52,4.04,14.32,14.44,5.2,4.48,45.28,47.04,10.28,8.64,D
1.4,1.27,1.17,1.5,0,1,1.67,1.67,0.92,1.58,0.33,1.33,1.17,2,1.17,1.75,2,1.33,0.83,1.67,12.04,11.44,4.08,3.08,13.36,11.76,4.44,4.6,40.88,50.04,11.08,12,W
5.58,0.61,2.17,1.33,2,1.67,3,1.17,2.25,1.08,1.67,1.33,3.17,0.83,0.5,1.08,0.67,1,0.17,1,14.12,9.32,4.88,2.72,12.12,15.12,4.38,4.92,53.24,44.88,11.64,10.68,W
1.72,1.52,0.42,1.08,0.67,1.67,0.83,0.83,0.5,1.25,1.33,1.67,1,1.17,2,2,1.67,1.33,1.83,2.17,12.76,10.76,3.68,3.68,11.84,13.88,4.64,5.28,45.28,42.72,11.32,10.16,W
2.37,2.11,0.75,1.08,0.33,1.33,1.2,1,0.92,1.33,1,1.33,1.2,1.33,2.08,1.5,2.67,1.33,2,1.67,9.84,10.28,3.64,3.48,14.76,14.16,4.52,4.48,44.92,45.44,9.88,9.52,D
1.52,4.57,1,1.77,0.67,2.33,1.33,1.33,1.23,1.92,1.67,2.67,1.33,2,2,1.38,2,0.67,1.83,2.67,10.76,17.76,3.68,6.48,13.88,7.6,5.28,2.92,42.72,59.84,10.16,9.52,W
6.4,2.39,2.85,1.23,3,1,2.67,1,3.23,1,2.33,1.33,4,0.6,0.62,1.15,0.67,1.67,0.67,1.2,17.88,12.32,7.44,3.32,6.56,13.56,2.32,4.83,72.08,53.16,8.92,11.04,W
2.95,2.37,0.92,0.77,1.33,0.33,1.5,0.43,1,0.92,2,0.67,1.33,0.71,2.15,2,2.67,2.33,2,2.14,9.16,9.84,3.08,3.64,14.72,14.76,5,4.52,44.92,44.92,12.68,9.88,W
5.97,1.47,2,0.69,2.33,0.33,1.67,0.83,1.85,0.54,2,0,1.5,0.5,0.85,1.15,0.33,1,1,0.83,16.56,8.44,6.28,2.52,9.8,14.32,2.79,5.2,56.52,45.28,9.64,10.28,W
1.22,0.82,1.08,1.69,2.33,2,1.17,1.83,0.85,0.92,1.67,1,1.17,1.17,1.08,0.77,0,0.33,1,1.17,11.6,9.88,4.04,3.29,14.44,15.92,4.48,4.04,47.04,42.8,8.64,9.52,W
5.74,0.51,1.92,1.15,2,1,3,0.67,1.77,0.69,1.33,0.67,2.5,0.5,1.23,1.46,1,2,0.67,1.83,16.72,8.96,6.5,2.92,10.4,11.4,3.6,4.56,62.92,46.6,10.36,10.76,W
1.05,1.4,0.85,1.08,0.33,0,1,0.67,0.77,0.85,0.33,0.33,1,0.67,1.46,1.31,2,2.67,1.67,1.5,10.16,12.04,3.08,4.08,13.36,13.36,4.08,4.44,39.84,40.88,11.6,11.08,D
1.27,5.58,1.62,2.23,2,2,1.33,1.33,1.69,2.15,2.33,1.67,1.17,1.33,1.62,0.46,1,0.67,1.83,0.83,11.44,14.12,3.08,4.88,11.76,12.12,4.6,4.38,50.04,53.24,12,11.64,W
2.11,4.63,1.08,1.85,0.67,1.33,1.17,2,1.31,1.62,1,0.67,1.33,2,1.46,0.77,1.67,1,1.33,0.83,10.28,17.76,3.48,5.76,14.16,8.68,4.48,3,45.44,61.6,9.52,10.68,W
0.61,1.72,1.23,0.62,1.33,1.33,1.5,0,1,0.62,1,1.33,1.33,0,1.08,1.92,1,1.33,1.17,2.17,9.32,12.76,2.72,3.68,15.12,11.84,4.92,4.64,44.88,45.28,10.68,11.32,D
6.4,2.37,2.86,0.71,3,0.33,2.71,0.38,3.14,0.86,2,0.33,3.71,0.62,0.64,2.14,0.67,2.33,0.71,2.38,17.88,9.84,7.44,3.64,6.56,14.76,2.32,4.52,72.08,44.92,8.92,9.88,W
1.22,2.39,1,1.14,1.33,1,1,0.83,0.86,1,1.67,1.67,1.14,0.67,1.14,1.21,0.67,2,1.14,1.33,11.6,12.32,4.04,3.32,14.44,13.56,4.48,4.83,47.04,53.16,8.64,11.04,D
5.74,5.58,2,2.29,3,3,3,1.57,2,2.29,2.67,3,2.86,1.71,1.14,0.57,0,1,0.57,1,16.72,14.12,6.5,4.88,10.4,12.12,3.6,4.38,62.92,53.24,10.36,11.64,W
1.05,1.72,0.86,0.64,0.67,1.67,1,0.14,0.86,0.57,1,1.33,1.14,0,1.5,1.79,2.33,1,1.71,1.86,10.16,12.76,3.08,3.68,13.36,11.84,4.08,4.64,39.84,45.28,11.6,11.32,D
1.27,4.63,1.5,1.71,2,0.33,1.14,1.71,1.71,1.57,2.33,0.67,1.29,1.86,1.79,0.86,1.33,1.67,2.14,1,11.44,17.76,3.08,5.76,11.76,8.68,4.6,3,50.04,61.6,12,10.68,D
1.52,1.47,0.93,0.64,0.33,0.33,1.14,0.71,1.14,0.5,1,0,1.14,0.43,2.07,1.14,2.33,1,2,0.86,10.76,8.44,3.68,2.52,13.88,14.32,5.28,5.2,42.72,45.28,10.16,10.28,W
2.11,0.82,1.21,1.79,1.33,2,1.43,2,1.36,1,1,1.33,1.43,1.29,1.43,0.79,1.33,0.67,1.29,1.14,10.28,9.88,3.48,3.29,14.16,15.92,4.48,4.04,45.44,42.8,9.52,9.52,W
2.95,0.51,1.07,1.07,1.33,0,1.71,0.57,1.21,0.64,2.33,0.33,1.71,0.43,2,1.71,2,3.67,1.71,2.29,9.16,8.96,3.08,2.92,14.72,11.4,5,4.56,44.92,46.6,12.68,10.76,W
0.61,4.57,1.21,1.86,0.67,2.33,1.43,1.57,0.93,2,0.67,2.33,1.14,2.14,1,1.29,1,0.33,1,2.29,9.32,17.76,2.72,6.48,15.12,7.6,4.92,2.92,44.88,59.84,10.68,9.52,W
5.97,1.4,2.07,1.07,2.33,0.33,1.86,0.71,1.79,0.93,2,1,1.43,0.86,0.79,1.36,0.33,3,0.86,1.57,16.56,12.04,6.28,4.08,9.8,13.36,2.79,4.44,56.52,40.88,9.64,11.08,W
5.58,6.4,2.33,2.87,3,3,3,3,2.33,3.07,2.67,2,2.86,2.57,0.6,0.67,1,1,0.14,0.57,14.12,17.88,4.88,7.44,12.12,6.56,4.38,2.32,53.24,72.08,11.64,8.92,W
4.57,2.95,1.93,1.2,2.33,2,2.14,0.43,2.2,1.27,3,2.33,1.86,0.71,1.27,1.87,0.67,1.33,0.29,2.29,17.76,9.16,6.48,3.08,7.6,14.72,2.92,5,59.84,44.92,9.52,12.68,D
2.39,5.74,1.13,1.87,1.33,2,1.38,1,1,1.93,2,2.33,1.25,1.14,1.2,1.27,1.33,1,1.12,1.71,12.32,16.72,3.32,6.5,13.56,10.4,4.83,3.6,53.16,62.92,11.04,10.36,D
1.4,2.11,1,1.33,0.33,2.33,1.43,1,0.93,1.33,1,1.33,1,1.29,1.47,1.33,2.67,0.67,1.14,1.57,12.04,10.28,4.08,3.48,13.36,14.16,4.44,4.48,40.88,45.44,11.08,9.52,W
4.63,1.52,1.67,1.07,0.67,1,1.71,0.71,1.53,1.2,1,1,1.29,1.14,0.87,2,1.33,2,0.71,2.14,17.76,10.76,5.76,3.68,8.68,13.88,3,5.28,61.6,42.72,10.68,10.16,W
1.47,1.05,0.6,0.87,0.33,1,0.57,0.71,0.53,0.8,0.33,1,0.57,0.57,1.2,1.4,1,1,1.43,1.29,8.44,10.16,2.52,3.08,14.32,13.36,5.2,4.08,45.28,39.84,10.28,11.6,W
0.51,0.61,1,1.13,0,0.33,1.57,1,0.6,0.93,0.33,0.33,0.86,0.71,1.73,1.27,3,2,1.14,1,8.96,9.32,2.92,2.72,11.4,15.12,4.56,4.92,46.6,44.88,10.76,10.68,W
1.72,1.22,0.67,1,1.67,0.67,1.14,1,0.53,0.87,0.67,0.67,1.14,0.57,1.67,1.13,0.33,1,1.71,1.14,12.76,11.6,3.68,4.04,11.84,14.44,4.64,4.48,45.28,47.04,11.32,8.64,D
0.82,1.27,1.67,1.47,1,1.33,1.57,1.86,0.93,1.67,0.67,2,0.71,2.14,0.8,1.73,1,1.67,0.43,1.43,9.88,11.44,3.29,3.08,15.92,11.76,4.04,4.6,42.8,50.04,9.52,12,W
2.37,5.97,0.67,2.13,0.33,2.33,1.17,2.29,0.87,1.87,0.67,1.67,1.17,2.14,2.13,0.8,2.33,0.67,1.83,0.71,9.84,16.56,3.64,6.28,14.76,9.8,4.52,2.79,44.92,56.52,9.88,9.64,W
2.37,5.74,0.81,1.81,1,1.33,1.43,1,0.88,1.88,0.67,2.33,1.14,1.12,2,1.25,2,1.33,1.57,1.62,9.84,16.72,3.64,6.5,14.76,10.4,4.52,3.6,44.92,62.92,9.88,10.36,D
4.63,0.61,1.75,1.06,1.33,0.33,1.88,0.88,1.75,0.88,2.33,0.33,1.75,0.62,0.88,1.31,1.33,2.33,0.75,1.12,17.76,9.32,5.76,2.72,8.68,15.12,3,4.92,61.6,44.88,10.68,10.68,W
5.58,1.22,2.19,1,2,0.67,2.62,1,2.25,0.94,2.67,1.33,2.62,0.75,0.69,1.19,1.67,1.67,0.38,1.25,14.12,11.6,4.88,4.04,12.12,14.44,4.38,4.48,53.24,47.04,11.64,8.64,W
4.57,1.05,1.88,0.81,2.33,0.67,2,0.62,2.12,0.75,3,0.67,1.75,0.5,1.25,1.38,0.67,1,0.38,1.25,17.76,10.16,6.48,3.08,7.6,13.36,2.92,4.08,59.84,39.84,9.52,11.6,D
1.47,6.4,0.75,2.88,1,3,0.88,3,0.56,3,0.67,2,0.62,2.5,1.12,0.69,1,1,1.25,0.62,8.44,17.88,2.52,7.44,14.32,6.56,5.2,2.32,45.28,72.08,10.28,8.92,W
2.39,2.11,1.12,1.44,0.67,3,1.33,1.25,1,1.44,1,2,1.22,1.5,1.19,1.38,1.33,1,1.11,1.62,12.32,10.28,3.32,3.48,13.56,14.16,4.83,4.48,53.16,45.44,11.04,9.52,W
1.4,2.95,0.94,1.19,0.33,2.33,1.25,0.5,1,1.25,1.67,2.33,1.12,0.75,1.56,1.81,2.67,0.33,1.38,2.12,12.04,9.16,4.08,3.08,13.36,14.72,4.44,5,40.88,44.92,11.08,12.68,W
0.51,5.97,1.12,2,1,2,1.75,2,0.69,1.75,0.67,1.33,1,1.88,1.62,0.81,2.33,0.67,1,0.75,8.96,16.56,2.92,6.28,11.4,9.8,4.56,2.79,46.6,56.52,10.76,9.64,W
1.72,1.27,0.69,1.38,1,0.33,1.12,1.62,0.62,1.56,0.67,1,1.25,1.88,1.69,1.69,0.67,2,1.75,1.38,12.76,11.44,3.68,3.08,11.84,11.76,4.64,4.6,45.28,50.04,11.32,12,W
0.82,1.52,1.75,1,2,1,1.75,0.62,0.94,1.19,1,1,0.75,1.12,0.75,2.19,0.67,3,0.38,2.5,9.88,10.76,3.29,3.68,15.92,13.88,4.04,5.28,42.8,42.72,9.52,10.16,W
2.95,1.47,1.29,0.71,2.33,1,1.88,0.62,1.24,0.53,1.33,0.67,1.75,0.5,1.71,1.29,0.33,2,1.5,1,9.16,8.44,3.08,2.52,14.72,14.32,5,5.2,44.92,45.28,12.68,10.28,W
1.22,4.57,0.94,1.82,0.67,1.67,1,1.75,0.88,2,1,2,1.12,2.5,1.18,1.18,1.33,0.67,1.12,2.12,11.6,17.76,4.04,6.48,14.44,7.6,4.48,2.92,47.04,59.84,8.64,9.52,W
1.05,5.58,0.82,2.24,0.67,2,1,1.75,0.71,2.18,0,1.67,1,1.88,1.29,0.65,0.33,1,1.5,1,10.16,14.12,3.08,4.88,13.36,12.12,4.08,4.38,39.84,53.24,11.6,11.64,W
6.4,4.63,2.88,1.82,3,2.33,2.75,1.62,3.06,1.76,2.67,2.67,3.5,1.75,0.65,0.82,0.67,0.67,0.75,1,17.88,17.76,7.44,5.76,6.56,8.68,2.32,3,72.08,61.6,8.92,10.68,W
1.52,2.37,0.94,0.82,1,1.33,1.38,0.33,1.12,0.82,1,0.67,1.25,0.67,2.12,1.88,2.33,0.67,1.88,2.33,10.76,9.84,3.68,3.64,13.88,14.76,5.28,4.52,42.72,44.92,10.16,9.88,W
1.27,0.51,1.29,1.06,0.33,1,1.12,0.5,1.53,0.71,0.67,1,1.25,0.38,1.71,1.71,1.33,1.67,2,2.25,11.44,8.96,3.08,2.92,11.76,11.4,4.6,4.56,50.04,46.6,12,10.76,W
5.97,2.39,2.06,1.06,2,0.67,2,0.86,1.82,1,2,1,1.62,0.71,0.82,1.35,1,2,0.88,1.29,16.56,12.32,6.28,3.32,9.8,13.56,2.79,4.83,56.52,53.16,9.64,11.04,W
0.61,0.82,1,1.82,0,2,1.25,1.75,0.82,0.94,0.33,0.67,1.12,1.12,1.35,0.71,3,0.33,1.5,1.12,9.32,9.88,2.72,3.29,15.12,15.92,4.92,4.04,44.88,42.8,10.68,9.52,D
5.74,1.4,1.76,0.88,0.67,0,2.62,0.62,1.76,0.94,0.67,1,2.62,0.88,1.18,1.53,1.33,2.33,0.88,1.75,16.72,12.04,6.5,4.08,10.4,13.36,3.6,4.44,62.92,40.88,10.36,11.08,W
2.11,1.72,1.53,0.82,3,1.67,1.62,0.25,1.59,0.71,2.67,1.33,1.38,0,1.35,1.65,1,1,1.12,1.62,10.28,12.76,3.48,3.68,14.16,11.84,4.48,4.64,45.44,45.28,9.52,11.32,W
2.11,5.58,1.44,2.28,2,2,1.44,1.89,1.5,2.17,2.33,1.33,1.22,1.89,1.44,0.67,2,1,1.33,1,10.28,14.12,3.48,4.88,14.16,12.12,4.48,4.38,45.44,53.24,9.52,11.64,D
0.82,4.63,1.78,1.72,2.33,2,1.89,1.44,0.89,1.72,0.67,2.67,0.78,1.67,0.67,1,0,1.67,0.33,1.33,9.88,17.76,3.29,5.76,15.92,8.68,4.04,3,42.8,61.6,9.52,10.68,W
2.37,1.4,0.94,0.83,2.33,0,1.38,0.56,0.94,0.89,1.33,0.67,1,0.78,1.78,1.5,0,1.67,1.38,1.67,9.84,12.04,3.64,4.08,14.76,13.36,4.52,4.44,44.92,40.88,9.88,11.08,W
1.47,1.72,0.67,0.94,1,2.33,0.78,0.56,0.56,0.83,0.67,2.33,0.56,0.33,1.39,1.56,2.33,1,1.56,1.44,8.44,12.76,2.52,3.68,14.32,11.84,5.2,4.64,45.28,45.28,10.28,11.32,D
1.52,1.05,0.89,0.78,0,0.33,1.22,0.67,1.06,0.72,0.33,0.33,1.11,0.44,2.17,1.33,3,1,2,1.11,10.76,10.16,3.68,3.08,13.88,13.36,5.28,4.08,42.72,39.84,10.16,11.6,W
2.39,0.51,1,1.17,0.33,2,1.2,0.78,0.94,0.89,0.67,2.33,1.2,0.78,1.33,1.67,2,1.33,1.4,2.11,12.32,8.96,3.32,2.92,13.56,11.4,4.83,4.56,53.16,46.6,11.04,10.76,D
6.4,1.22,2.89,0.89,3,0.33,2.78,0.89,3.11,0.83,3.33,0.67,3.56,0.67,0.67,1.33,0.67,2.33,0.78,1.22,17.88,11.6,7.44,4.04,6.56,14.44,2.32,4.48,72.08,47.04,8.92,8.64,W
0.61,1.27,1,1.22,0.33,0,1.22,1.44,0.78,1.5,0,0.67,1,1.78,1.28,1.83,1.33,2.33,1.33,1.44,9.32,11.44,2.72,3.08,15.12,11.76,4.92,4.6,44.88,50.04,10.68,12,W
2.95,5.97,1.39,2.11,2.33,2,2,2.11,1.33,1.78,1.67,1.33,1.89,2,1.67,0.78,0.67,0.67,1.44,0.78,9.16,16.56,3.08,6.28,14.72,9.8,5,2.79,44.92,56.52,12.68,9.64,D
5.74,4.57,1.83,1.89,1.67,1.67,2.67,1.89,1.72,2.11,0.67,1.67,2.44,2.67,1.11,1.11,0.33,0.33,0.78,1.89,16.72,17.76,6.5,6.48,10.4,7.6,3.6,2.92,62.92,59.84,10.36,9.52,D
1.72,5.74,0.95,1.79,2.33,1.67,1.33,1,0.84,1.79,2,1.33,1.33,1,1.53,1.21,0.67,1,1.67,1.44,12.76,16.72,3.68,6.5,11.84,10.4,4.64,3.6,45.28,62.92,11.32,10.36,W
1.4,6.4,0.95,2.89,1,3,1.11,3,1,3.16,1,4,1,2.67,1.53,0.63,1.33,0.33,1.33,0.56,12.04,17.88,4.08,7.44,13.36,6.56,4.44,2.32,40.88,72.08,11.08,8.92,W
4.57,1.47,1.84,0.68,1.67,0.33,1.89,0.56,2.16,0.58,2.33,0.67,1.56,0.56,1.21,1.37,1,2.67,0.33,1.22,17.76,8.44,6.48,2.52,7.6,14.32,2.92,5.2,59.84,45.28,9.52,10.28,W
1.05,2.95,0.74,1.37,0.33,2.33,0.89,0.78,0.74,1.26,0.67,1.33,1,0.78,1.42,1.58,1.67,0.33,1.56,1.89,10.16,9.16,3.08,3.08,13.36,14.72,4.08,5,39.84,44.92,11.6,12.68,D
1.27,2.11,1.16,1.42,0,1.33,1,1.44,1.42,1.53,0.67,2,1.22,1.78,1.79,1.47,2.33,2,2.22,1.56,11.44,10.28,3.08,3.48,11.76,14.16,4.6,4.48,50.04,45.44,12,9.52,W
5.58,0.82,2.21,1.68,2.33,1.33,2.67,1.67,2.16,0.84,1.67,0.33,2.44,1,0.74,0.79,1,1,0.33,1,14.12,9.88,4.88,3.29,12.12,15.92,4.38,4.04,53.24,42.8,11.64,9.52,D
0.51,1.52,1.16,1,1.33,1,1.56,0.56,0.89,1.16,2,1,1,1,1.63,2.11,1.67,1.67,1.22,2.33,8.96,10.76,2.92,3.68,11.4,13.88,4.56,5.28,46.6,42.72,10.76,10.16,D
5.97,0.61,2.05,1.11,2.33,1.33,2.11,0.78,1.68,0.79,1.33,0.33,1.56,0.56,0.74,1.21,0.33,0.67,0.78,1.22,16.56,9.32,6.28,2.72,9.8,15.12,2.79,4.92,56.52,44.88,9.64,10.68,W
1.22,2.37,0.84,0.89,0,1.33,0.89,0.6,0.79,1,0,1.67,1,0.9,1.47,1.84,3,1,1.44,2.1,11.6,9.84,4.04,3.64,14.44,14.76,4.48,4.52,47.04,44.92,8.64,9.88,D
4.63,2.39,1.79,1,2,0.33,2,0.75,1.79,0.95,2,0.67,1.78,0.62,0.95,1.32,1.33,2,0.67,1.25,17.76,12.32,5.76,3.32,8.68,13.56,3,4.83,61.6,53.16,10.68,11.04,W
1.05,5.74,0.75,1.85,0.33,2.33,0.9,1.2,0.7,1.85,0.67,2.33,0.9,1.2,1.35,1.25,1.67,1.67,1.4,1.5,10.16,16.72,3.08,6.5,13.36,10.4,4.08,3.6,39.84,62.92,11.6,10.36,D
1.72,6.4,0.9,2.9,1.33,3,1.2,3,0.9,3.05,2,3,1.4,2.5,1.6,0.6,1.33,0.33,1.8,0.5,12.76,17.88,3.68,7.44,11.84,6.56,4.64,2.32,45.28,72.08,11.32,8.92,D
5.58,2.39,2.15,0.95,1.67,0.33,2.5,0.67,2.15,1,2,1,2.4,0.78,0.8,1.5,1.67,2.33,0.5,1.67,14.12,12.32,4.88,3.32,12.12,13.56,4.38,4.83,53.24,53.16,11.64,11.04,D
1.27,1.47,1.25,0.65,1,0.33,1.2,0.5,1.45,0.55,1,0.67,1.3,0.5,1.75,1.55,2,3,2.1,1.6,11.44,8.44,3.08,2.52,11.76,14.32,4.6,5.2,50.04,45.28,12,10.28,W
1.4,0.61,0.9,1.05,1,1.33,1,0.7,0.95,0.75,1,0.33,0.9,0.5,1.5,1.25,1.33,0.67,1.3,1.3,12.04,9.32,4.08,2.72,13.36,15.12,4.44,4.92,40.88,44.88,11.08,10.68,D
4.57,2.11,1.9,1.35,2.33,0.33,2,1.3,2.3,1.5,4,1,1.9,1.7,1.15,1.5,1,2.33,0.3,1.6,17.76,10.28,6.48,3.48,7.6,14.16,2.92,4.48,59.84,45.44,9.52,9.52,W
