@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
5.74,1.47,1.78,0.89,2,1,3,1.25,1.89,0.67,2.67,1,2.75,0.5,1.33,1.11,1.33,1,0.75,0.25,15.83,8.23,6.31,2.57,10.7,14.57,3.77,4.9,61.83,44.83,0.35,0.37,H
5.58,4.63,2.22,2.22,1.33,3,3,3,2.44,2.11,1.67,3,3.5,3,0.44,0.67,0.67,0.33,0,0.5,13.8,17.2,4.93,5.83,11.83,8.47,4.17,2.93,53.83,62.3,0.54,0.54,H
2.95,1.27,0.8,1.5,0.33,1,1.2,2,0.7,1.5,1,1.33,1,2,2,1.8,2.67,2,2,1.4,9.33,11.9,3.1,3.41,14.77,11.2,5.1,4.43,45.6,50.23,0.35,0.45,H
5.97,5.58,1.9,2.3,2,1.33,1.4,1.6,1.8,2.3,2,0.67,1.6,1.6,1,0.4,1.33,0.67,1.2,0.8,16.17,13.8,6.2,4.93,10.2,11.83,2.97,4.17,55.73,53.83,0.35,0.54,H
6.4,5.74,2.8,1.9,3,2,2.6,0.8,3.5,1.9,4.33,2.67,4.2,1.2,0.6,1.3,1.33,1.67,0.6,1.8,17.5,15.83,7.27,6.31,6.33,10.7,2.27,3.77,71.5,61.83,0.54,0.35,H
4.63,1.72,2,0.4,2,1.33,1.6,0,1.9,0.4,1.67,1.33,1.4,0,0.7,2.1,0.67,1.33,0.8,2.4,17.2,12.63,5.83,3.7,8.47,12.57,2.93,5.07,62.3,44.17,0.54,0.25,H
2.37,4.57,0.9,1.6,0.67,1.33,1.5,1,1,1.7,1,1.33,1.25,1.6,1.9,1.6,2,1.33,1.5,3,9.5,17.27,3.53,6.2,14.6,7.6,4.87,3.03,44.8,59.5,0.25,0.45,A
1.47,0.61,0.8,1.2,1,1.67,0.6,0.8,0.7,1,1.33,1.67,0.8,0.8,1.2,1.1,1.33,0.67,1.8,1.2,8.23,10.23,2.57,3.13,14.57,14.53,4.9,4.59,44.83,44.67,0.37,0.45,A
2.39,0.82,1.3,1.6,1.67,1.33,1.33,1.6,0.9,0.9,1.33,0.67,1,1.2,1,0.9,1,1.33,1.17,1.4,12.13,10.17,3.53,3.38,13.07,15.57,4.62,4.2,54,43.17,0.4,0.49,A
1.4,1.22,1.4,0.7,1.33,1,2,0.6,1,0.6,1,0.67,1.4,0.6,0.9,1.4,1,1,0.8,1.6,11.73,11.73,4.13,4.07,13.5,14.63,4.37,4.53,40.23,47.57,0.36,0.4,A
0.51,1.05,1.2,1,1,0.33,1.6,0.8,0.7,0.9,0.67,1,0.8,0.6,1.3,1.3,2,1.67,1.2,1.4,9.73,9.87,3.03,2.93,11.1,13.73,4.43,4.41,46.53,40.73,0.33,0.25,H
1.52,2.11,1.1,1.2,1,2.33,1.4,1,1.1,1.4,1.33,1.67,1.2,1.2,2,1.4,3,0.67,1.8,1.6,10.6,10.93,3.47,3.77,14.33,13.2,5.57,4.37,42,46.77,0.4,0.38,D
0.61,1.52,1.36,1.09,2.33,1.33,1.6,0.8,1,1.18,1.67,1.33,1.2,1,1,2,0.33,1.33,1,2.2,10.23,10.6,3.13,3.47,14.53,14.33,4.59,5.57,44.67,42,0.45,0.4,D
1.27,2.37,1.36,0.82,0,0.33,1,0.5,1.55,1,1.33,1,1,0.83,1.91,2.09,2.67,3,2.2,2.17,11.9,9.5,3.41,3.53,11.2,14.6,4.43,4.87,50.23,44.8,0.45,0.25,H
5.58,1.4,2.09,1.27,1,1,3,0.8,2.09,0.91,0.67,0.33,3,0.6,0.45,0.91,1,0.67,0,1,13.8,11.73,4.93,4.13,11.83,13.5,4.17,4.37,53.83,40.23,0.54,0.36,H
1.05,5.97,0.91,2,0,3,1.2,2.4,0.82,1.73,0.67,2,1.2,2,1.27,0.91,1.67,0.67,1.2,0.8,9.87,16.17,2.93,6.2,13.73,10.2,4.41,2.97,40.73,55.73,0.25,0.35,A
4.57,2.39,1.73,1.18,2,1.33,2.2,1.25,1.91,0.82,2.67,0.67,1.8,0.75,1.55,1,1.67,0.67,0.2,0.75,17.27,12.13,6.2,3.53,7.6,13.07,3.03,4.62,59.5,54,0.45,0.4,H
2.11,6.4,1.18,2.82,2.33,3,1.4,3,1.45,3.45,2,3,1.6,2.8,1.45,0.64,1,1,1.2,0.6,10.93,17.5,3.77,7.27,13.2,6.33,4.37,2.27,46.77,71.5,0.38,0.54,A
1.72,2.95,0.36,1,0.33,1,0.8,0.4,0.36,0.91,0.67,1.67,0.8,0.4,2,2,1.33,3,1.8,2,12.63,9.33,3.7,3.1,12.57,14.77,5.07,5.1,44.17,45.6,0.25,0.35,D
0.82,1.47,1.73,0.73,2,0,1.6,1,0.91,0.64,0.67,0.67,0.6,0.6,0.82,1.18,1,1.67,0.4,0.6,10.17,8.23,3.38,2.57,15.57,14.57,4.2,4.9,43.17,44.83,0.49,0.37,H
1.22,0.51,0.91,1.36,2,2,0.8,0.8,0.64,0.73,1,1,0.6,0.6,1.27,1.18,0.67,1.33,1.2,1.4,11.73,9.73,4.07,3.03,14.63,11.1,4.53,4.43,47.57,46.53,0.4,0.33,H
5.74,4.63,1.73,2.09,2,2,3,2.4,1.82,1.82,2.67,1.67,2.6,2.4,1.45,0.64,2,0.67,0.8,0.6,15.83,17.2,6.31,5.83,10.7,8.47,3.77,2.93,61.83,62.3,0.35,0.54,H
0.51,6.4,1.25,2.83,1,3,1.83,3,0.67,3.33,0.33,2.67,0.83,2.67,1.42,0.58,2.33,1,1,0.5,9.73,17.5,3.03,7.27,11.1,6.33,4.43,2.27,46.53,71.5,0.33,0.54,A
0.82,5.74,1.83,1.83,3,2,1.83,0.67,1,1.83,1.33,1.67,0.83,1.17,0.75,1.33,0,1.33,0.33,2,10.17,15.83,3.38,6.31,15.57,10.7,4.2,3.77,43.17,61.83,0.49,0.35,A
2.39,2.95,1.08,1,0.33,1.33,1.14,0.5,0.75,1,0.33,1.67,0.86,0.67,1.17,2,1.67,2,1.14,2,12.13,9.33,3.53,3.1,13.07,14.77,4.62,5.1,54,45.6,0.4,0.35,H
4.57,5.97,1.83,2.08,3,3,2.33,2.5,2,1.92,3.33,2,2,2.33,1.42,0.83,0.33,0,0.17,0.67,17.27,16.17,6.2,6.2,7.6,10.2,3.03,2.97,59.5,55.73,0.45,0.35,D
4.63,1.05,1.92,0.83,1,0,1.83,0.67,1.67,0.75,0.33,0.67,1.33,0.5,0.75,1.5,1,2.67,0.67,1.33,17.2,9.87,5.83,2.93,8.47,13.73,2.93,4.41,62.3,40.73,0.54,0.25,D
1.47,1.22,0.67,1.08,0,2,0.5,1,0.58,0.92,0.33,1.67,0.67,0.67,1.25,1.17,1.67,0.33,1.67,1.33,8.23,11.73,2.57,4.07,14.57,14.63,4.9,4.53,44.83,47.57,0.37,0.4,D
1.4,1.27,1.17,1.5,0,1,1.67,1.67,0.92,1.58,0.33,1.33,1.17,2,1.17,1.75,2,1.33,0.83,1.67,11.73,11.9,4.13,3.41,13.5,11.2,4.37,4.43,40.23,50.23,0.36,0.45,A
5.58,0.61,2.17,1.33,2,1.67,3,1.17,2.25,1.08,1.67,1.33,3.17,0.83,0.5,1.08,0.67,1,0.17,1,13.8,10.23,4.93,3.13,11.83,14.53,4.17,4.59,53.83,44.67,0.54,0.45,H
1.72,1.52,0.42,1.08,0.67,1.67,0.83,0.83,0.5,1.25,1.33,1.67,1,1.17,2,2,1.67,1.33,1.83,2.17,12.63,10.6,3.7,3.47,12.57,14.33,5.07,5.57,44.17,42,0.25,0.4,H
2.37,2.11,0.75,1.08,0.33,1.33,1.2,1,0.92,1.33,1,1.33,1.2,1.33,2.08,1.5,2.67,1.33,2,1.67,9.5,10.93,3.53,3.77,14.6,13.2,4.87,4.37,44.8,46.77,0.25,0.38,D
1.52,4.57,1,1.77,0.67,2.33,1.33,1.33,1.23,1.92,1.67,2.67,1.33,2,2,1.38,2,0.67,1.83,2.67,10.6,17.27,3.47,6.2,14.33,7.6,5.57,3.03,42,59.5,0.4,0.45,A
6.4,2.39,2.85,1.23,3,1,2.67,1,3.23,1,2.33,1.33,4,0.6,0.62,1.15,0.67,1.67,0.67,1.2,17.5,12.13,7.27,3.53,6.33,13.07,2.27,4.62,71.5,54,0.54,0.4,H
2.95,2.37,0.92,0.77,1.33,0.33,1.5,0.43,1,0.92,2,0.67,1.33,0.71,2.15,2,2.67,2.33,2,2.14,9.33,9.5,3.1,3.53,14.77,14.6,5.1,4.87,45.6,44.8,0.35,0.25,H
5.97,1.47,2,0.69,2.33,0.33,1.67,0.83,1.85,0.54,2,0,1.5,0.5,0.85,1.15,0.33,1,1,0.83,16.17,8.23,6.2,2.57,10.2,14.57,2.97,4.9,55.73,44.83,0.35,0.37,H
1.22,0.82,1.08,1.69,2.33,2,1.17,1.83,0.85,0.92,1.67,1,1.17,1.17,1.08,0.77,0,0.33,1,1.17,11.73,10.17,4.07,3.38,14.63,15.57,4.53,4.2,47.57,43.17,0.4,0.49,A
5.74,0.51,1.92,1.15,2,1,3,0.67,1.77,0.69,1.33,0.67,2.5,0.5,1.23,1.46,1,2,0.67,1.83,15.83,9.73,6.31,3.03,10.7,11.1,3.77,4.43,61.83,46.53,0.35,0.33,H
1.05,1.4,0.85,1.08,0.33,0,1,0.67,0.77,0.85,0.33,0.33,1,0.67,1.46,1.31,2,2.67,1.67,1.5,9.87,11.73,2.93,4.13,13.73,13.5,4.41,4.37,40.73,40.23,0.25,0.36,D
1.27,5.58,1.62,2.23,2,2,1.33,1.33,1.69,2.15,2.33,1.67,1.17,1.33,1.62,0.46,1,0.67,1.83,0.83,11.9,13.8,3.41,4.93,11.2,11.83,4.43,4.17,50.23,53.83,0.45,0.54,A
2.11,4.63,1.08,1.85,0.67,1.33,1.17,2,1.31,1.62,1,0.67,1.33,2,1.46,0.77,1.67,1,1.33,0.83,10.93,17.2,3.77,5.83,13.2,8.47,4.37,2.93,46.77,62.3,0.38,0.54,H
0.61,1.72,1.23,0.62,1.33,1.33,1.5,0,1,0.62,1,1.33,1.33,0,1.08,1.92,1,1.33,1.17,2.17,10.23,12.63,3.13,3.7,14.53,12.57,4.59,5.07,44.67,44.17,0.45,0.25,D
6.4,2.37,2.86,0.71,3,0.33,2.71,0.38,3.14,0.86,2,0.33,3.71,0.62,0.64,2.14,0.67,2.33,0.71,2.38,17.5,9.5,7.27,3.53,6.33,14.6,2.27,4.87,71.5,44.8,0.54,0.25,H
1.22,2.39,1,1.14,1.33,1,1,0.83,0.86,1,1.67,1.67,1.14,0.67,1.14,1.21,0.67,2,1.14,1.33,11.73,12.13,4.07,3.53,14.63,13.07,4.53,4.62,47.57,54,0.4,0.4,D
5.74,5.58,2,2.29,3,3,3,1.57,2,2.29,2.67,3,2.86,1.71,1.14,0.57,0,1,0.57,1,15.83,13.8,6.31,4.93,10.7,11.83,3.77,4.17,61.83,53.83,0.35,0.54,A
1.05,1.72,0.86,0.64,0.67,1.67,1,0.14,0.86,0.57,1,1.33,1.14,0,1.5,1.79,2.33,1,1.71,1.86,9.87,12.63,2.93,3.7,13.73,12.57,4.41,5.07,40.73,44.17,0.25,0.25,D
1.27,4.63,1.5,1.71,2,0.33,1.14,1.71,1.71,1.57,2.33,0.67,1.29,1.86,1.79,0.86,1.33,1.67,2.14,1,11.9,17.2,3.41,5.83,11.2,8.47,4.43,2.93,50.23,62.3,0.45,0.54,D
1.52,1.47,0.93,0.64,0.33,0.33,1.14,0.71,1.14,0.5,1,0,1.14,0.43,2.07,1.14,2.33,1,2,0.86,10.6,8.23,3.47,2.57,14.33,14.57,5.57,4.9,42,44.83,0.4,0.37,H
2.11,0.82,1.21,1.79,1.33,2,1.43,2,1.36,1,1,1.33,1.43,1.29,1.43,0.79,1.33,0.67,1.29,1.14,10.93,10.17,3.77,3.38,13.2,15.57,4.37,4.2,46.77,43.17,0.38,0.49,H
2.95,0.51,1.07,1.07,1.33,0,1.71,0.57,1.21,0.64,2.33,0.33,1.71,0.43,2,1.71,2,3.67,1.71,2.29,9.33,9.73,3.1,3.03,14.77,11.1,5.1,4.43,45.6,46.53,0.35,0.33,H
0.61,4.57,1.21,1.86,0.67,2.33,1.43,1.57,0.93,2,0.67,2.33,1.14,2.14,1,1.29,1,0.33,1,2.29,10.23,17.27,3.13,6.2,14.53,7.6,4.59,3.03,44.67,59.5,0.45,0.45,A
5.97,1.4,2.07,1.07,2.33,0.33,1.86,0.71,1.79,0.93,2,1,1.43,0.86,0.79,1.36,0.33,3,0.86,1.57,16.17,11.73,6.2,4.13,10.2,13.5,2.97,4.37,55.73,40.23,0.35,0.36,H
5.58,6.4,2.33,2.87,3,3,3,3,2.33,3.07,2.67,2,2.86,2.57,0.6,0.67,1,1,0.14,0.57,13.8,17.5,4.93,7.27,11.83,6.33,4.17,2.27,53.83,71.5,0.54,0.54,A
4.57,2.95,1.93,1.2,2.33,2,2.14,0.43,2.2,1.27,3,2.33,1.86,0.71,1.27,1.87,0.67,1.33,0.29,2.29,17.27,9.33,6.2,3.1,7.6,14.77,3.03,5.1,59.5,45.6,0.45,0.35,D
2.39,5.74,1.13,1.87,1.33,2,1.38,1,1,1.93,2,2.33,1.25,1.14,1.2,1.27,1.33,1,1.12,1.71,12.13,15.83,3.53,6.31,13.07,10.7,4.62,3.77,54,61.83,0.4,0.35,D
1.4,2.11,1,1.33,0.33,2.33,1.43,1,0.93,1.33,1,1.33,1,1.29,1.47,1.33,2.67,0.67,1.14,1.57,11.73,10.93,4.13,3.77,13.5,13.2,4.37,4.37,40.23,46.77,0.36,0.38,A
4.63,1.52,1.67,1.07,0.67,1,1.71,0.71,1.53,1.2,1,1,1.29,1.14,0.87,2,1.33,2,0.71,2.14,17.2,10.6,5.83,3.47,8.47,14.33,2.93,5.57,62.3,42,0.54,0.4,H
1.47,1.05,0.6,0.87,0.33,1,0.57,0.71,0.53,0.8,0.33,1,0.57,0.57,1.2,1.4,1,1,1.43,1.29,8.23,9.87,2.57,2.93,14.57,13.73,4.9,4.41,44.83,40.73,0.37,0.25,H
0.51,0.61,1,1.13,0,0.33,1.57,1,0.6,0.93,0.33,0.33,0.86,0.71,1.73,1.27,3,2,1.14,1,9.73,10.23,3.03,3.13,11.1,14.53,4.43,4.59,46.53,44.67,0.33,0.45,H
1.72,1.22,0.67,1,1.67,0.67,1.14,1,0.53,0.87,0.67,0.67,1.14,0.57,1.67,1.13,0.33,1,1.71,1.14,12.63,11.73,3.7,4.07,12.57,14.63,5.07,4.53,44.17,47.57,0.25,0.4,D
0.82,1.27,1.67,1.47,1,1.33,1.57,1.86,0.93,1.67,0.67,2,0.71,2.14,0.8,1.73,1,1.67,0.43,1.43,10.17,11.9,3.38,3.41,15.57,11.2,4.2,4.43,43.17,50.23,0.49,0.45,H
2.37,5.97,0.67,2.13,0.33,2.33,1.17,2.29,0.87,1.87,0.67,1.67,1.17,2.14,2.13,0.8,2.33,0.67,1.83,0.71,9.5,16.17,3.53,6.2,14.6,10.2,4.87,2.97,44.8,55.73,0.25,0.35,H
2.37,5.74,0.81,1.81,1,1.33,1.43,1,0.88,1.88,0.67,2.33,1.14,1.12,2,1.25,2,1.33,1.57,1.62,9.5,15.83,3.53,6.31,14.6,10.7,4.87,3.77,44.8,61.83,0.25,0.35,D
4.63,0.61,1.75,1.06,1.33,0.33,1.88,0.88,1.75,0.88,2.33,0.33,1.75,0.62,0.88,1.31,1.33,2.33,0.75,1.12,17.2,10.23,5.83,3.13,8.47,14.53,2.93,4.59,62.3,44.67,0.54,0.45,H
5.58,1.22,2.19,1,2,0.67,2.62,1,2.25,0.94,2.67,1.33,2.62,0.75,0.69,1.19,1.67,1.67,0.38,1.25,13.8,11.73,4.93,4.07,11.83,14.63,4.17,4.53,53.83,47.57,0.54,0.4,H
4.57,1.05,1.88,0.81,2.33,0.67,2,0.62,2.12,0.75,3,0.67,1.75,0.5,1.25,1.38,0.67,1,0.38,1.25,17.27,9.87,6.2,2.93,7.6,13.73,3.03,4.41,59.5,40.73,0.45,0.25,D
1.47,6.4,0.75,2.88,1,3,0.88,3,0.56,3,0.67,2,0.62,2.5,1.12,0.69,1,1,1.25,0.62,8.23,17.5,2.57,7.27,14.57,6.33,4.9,2.27,44.83,71.5,0.37,0.54,A
2.39,2.11,1.12,1.44,0.67,3,1.33,1.25,1,1.44,1,2,1.22,1.5,1.19,1.38,1.33,1,1.11,1.62,12.13,10.93,3.53,3.77,13.07,13.2,4.62,4.37,54,46.77,0.4,0.38,A
1.4,2.95,0.94,1.19,0.33,2.33,1.25,0.5,1,1.25,1.67,2.33,1.12,0.75,1.56,1.81,2.67,0.33,1.38,2.12,11.73,9.33,4.13,3.1,13.5,14.77,4.37,5.1,40.23,45.6,0.36,0.35,A
0.51,5.97,1.12,2,1,2,1.75,2,0.69,1.75,0.67,1.33,1,1.88,1.62,0.81,2.33,0.67,1,0.75,9.73,16.17,3.03,6.2,11.1,10.2,4.43,2.97,46.53,55.73,0.33,0.35,A
1.72,1.27,0.69,1.38,1,0.33,1.12,1.62,0.62,1.56,0.67,1,1.25,1.88,1.69,1.69,0.67,2,1.75,1.38,12.63,11.9,3.7,3.41,12.57,11.2,5.07,4.43,44.17,50.23,0.25,0.45,H
0.82,1.52,1.75,1,2,1,1.75,0.62,0.94,1.19,1,1,0.75,1.12,0.75,2.19,0.67,3,0.38,2.5,10.17,10.6,3.38,3.47,15.57,14.33,4.2,5.57,43.17,42,0.49,0.4,H
2.95,1.47,1.29,0.71,2.33,1,1.88,0.62,1.24,0.53,1.33,0.67,1.75,0.5,1.71,1.29,0.33,2,1.5,1,9.33,8.23,3.1,2.57,14.77,14.57,5.1,4.9,45.6,44.83,0.35,0.37,H
1.22,4.57,0.94,1.82,0.67,1.67,1,1.75,0.88,2,1,2,1.12,2.5,1.18,1.18,1.33,0.67,1.12,2.12,11.73,17.27,4.07,6.2,14.63,7.6,4.53,3.03,47.57,59.5,0.4,0.45,A
1.05,5.58,0.82,2.24,0.67,2,1,1.75,0.71,2.18,0,1.67,1,1.88,1.29,0.65,0.33,1,1.5,1,9.87,13.8,2.93,4.93,13.73,11.83,4.41,4.17,40.73,53.83,0.25,0.54,A
6.4,4.63,2.88,1.82,3,2.33,2.75,1.62,3.06,1.76,2.67,2.67,3.5,1.75,0.65,0.82,0.67,0.67,0.75,1,17.5,17.2,7.27,5.83,6.33,8.47,2.27,2.93,71.5,62.3,0.54,0.54,H
1.52,2.37,0.94,0.82,1,1.33,1.38,0.33,1.12,0.82,1,0.67,1.25,0.67,2.12,1.88,2.33,0.67,1.88,2.33,10.6,9.5,3.47,3.53,14.33,14.6,5.57,4.87,42,44.8,0.4,0.25,A
1.27,0.51,1.29,1.06,0.33,1,1.12,0.5,1.53,0.71,0.67,1,1.25,0.38,1.71,1.71,1.33,1.67,2,2.25,11.9,9.73,3.41,3.03,11.2,11.1,4.43,4.43,50.23,46.53,0.45,0.33,A
5.97,2.39,2.06,1.06,2,0.67,2,0.86,1.82,1,2,1,1.62,0.71,0.82,1.35,1,2,0.88,1.29,16.17,12.13,6.2,3.53,10.2,13.07,2.97,4.62,55.73,54,0.35,0.4,H
0.61,0.82,1,1.82,0,2,1.25,1.75,0.82,0.94,0.33,0.67,1.12,1.12,1.35,0.71,3,0.33,1.5,1.12,10.23,10.17,3.13,3.38,14.53,15.57,4.59,4.2,44.67,43.17,0.45,0.49,D
5.74,1.4,1.76,0.88,0.67,0,2.62,0.62,1.76,0.94,0.67,1,2.62,0.88,1.18,1.53,1.33,2.33,0.88,1.75,15.83,11.73,6.31,4.13,10.7,13.5,3.77,4.37,61.83,40.23,0.35,0.36,H
2.11,1.72,1.53,0.82,3,1.67,1.62,0.25,1.59,0.71,2.67,1.33,1.38,0,1.35,1.65,1,1,1.12,1.62,10.93,12.63,3.77,3.7,13.2,12.57,4.37,5.07,46.77,44.17,0.38,0.25,A
2.11,5.58,1.44,2.28,2,2,1.44,1.89,1.5,2.17,2.33,1.33,1.22,1.89,1.44,0.67,2,1,1.33,1,10.93,13.8,3.77,4.93,13.2,11.83,4.37,4.17,46.77,53.83,0.38,0.54,D
0.82,4.63,1.78,1.72,2.33,2,1.89,1.44,0.89,1.72,0.67,2.67,0.78,1.67,0.67,1,0,1.67,0.33,1.33,10.17,17.2,3.38,5.83,15.57,8.47,4.2,2.93,43.17,62.3,0.49,0.54,A
2.37,1.4,0.94,0.83,2.33,0,1.38,0.56,0.94,0.89,1.33,0.67,1,0.78,1.78,1.5,0,1.67,1.38,1.67,9.5,11.73,3.53,4.13,14.6,13.5,4.87,4.37,44.8,40.23,0.25,0.36,A
1.47,1.72,0.67,0.94,1,2.33,0.78,0.56,0.56,0.83,0.67,2.33,0.56,0.33,1.39,1.56,2.33,1,1.56,1.44,8.23,12.63,2.57,3.7,14.57,12.57,4.9,5.07,44.83,44.17,0.37,0.25,D
1.52,1.05,0.89,0.78,0,0.33,1.22,0.67,1.06,0.72,0.33,0.33,1.11,0.44,2.17,1.33,3,1,2,1.11,10.6,9.87,3.47,2.93,14.33,13.73,5.57,4.41,42,40.73,0.4,0.25,H
2.39,0.51,1,1.17,0.33,2,1.2,0.78,0.94,0.89,0.67,2.33,1.2,0.78,1.33,1.67,2,1.33,1.4,2.11,12.13,9.73,3.53,3.03,13.07,11.1,4.62,4.43,54,46.53,0.4,0.33,D
6.4,1.22,2.89,0.89,3,0.33,2.78,0.89,3.11,0.83,3.33,0.67,3.56,0.67,0.67,1.33,0.67,2.33,0.78,1.22,17.5,11.73,7.27,4.07,6.33,14.63,2.27,4.53,71.5,47.57,0.54,0.4,H
0.61,1.27,1,1.22,0.33,0,1.22,1.44,0.78,1.5,0,0.67,1,1.78,1.28,1.83,1.33,2.33,1.33,1.44,10.23,11.9,3.13,3.41,14.53,11.2,4.59,4.43,44.67,50.23,0.45,0.45,H
2.95,5.97,1.39,2.11,2.33,2,2,2.11,1.33,1.78,1.67,1.33,1.89,2,1.67,0.78,0.67,0.67,1.44,0.78,9.33,16.17,3.1,6.2,14.77,10.2,5.1,2.97,45.6,55.73,0.35,0.35,D
5.74,4.57,1.83,1.89,1.67,1.67,2.67,1.89,1.72,2.11,0.67,1.67,2.44,2.67,1.11,1.11,0.33,0.33,0.78,1.89,15.83,17.27,6.31,6.2,10.7,7.6,3.77,3.03,61.83,59.5,0.35,0.45,D
1.72,5.74,0.95,1.79,2.33,1.67,1.33,1,0.84,1.79,2,1.33,1.33,1,1.53,1.21,0.67,1,1.67,1.44,12.63,15.83,3.7,6.31,12.57,10.7,5.07,3.77,44.17,61.83,0.25,0.35,A
1.4,6.4,0.95,2.89,1,3,1.11,3,1,3.16,1,4,1,2.67,1.53,0.63,1.33,0.33,1.33,0.56,11.73,17.5,4.13,7.27,13.5,6.33,4.37,2.27,40.23,71.5,0.36,0.54,A
4.57,1.47,1.84,0.68,1.67,0.33,1.89,0.56,2.16,0.58,2.33,0.67,1.56,0.56,1.21,1.37,1,2.67,0.33,1.22,17.27,8.23,6.2,2.57,7.6,14.57,3.03,4.9,59.5,44.83,0.45,0.37,H
1.05,2.95,0.74,1.37,0.33,2.33,0.89,0.78,0.74,1.26,0.67,1.33,1,0.78,1.42,1.58,1.67,0.33,1.56,1.89,9.87,9.33,2.93,3.1,13.73,14.77,4.41,5.1,40.73,45.6,0.25,0.35,D
1.27,2.11,1.16,1.42,0,1.33,1,1.44,1.42,1.53,0.67,2,1.22,1.78,1.79,1.47,2.33,2,2.22,1.56,11.9,10.93,3.41,3.77,11.2,13.2,4.43,4.37,50.23,46.77,0.45,0.38,H
5.58,0.82,2.21,1.68,2.33,1.33,2.67,1.67,2.16,0.84,1.67,0.33,2.44,1,0.74,0.79,1,1,0.33,1,13.8,10.17,4.93,3.38,11.83,15.57,4.17,4.2,53.83,43.17,0.54,0.49,D
0.51,1.52,1.16,1,1.33,1,1.56,0.56,0.89,1.16,2,1,1,1,1.63,2.11,1.67,1.67,1.22,2.33,9.73,10.6,3.03,3.47,11.1,14.33,4.43,5.57,46.53,42,0.33,0.4,D
5.97,0.61,2.05,1.11,2.33,1.33,2.11,0.78,1.68,0.79,1.33,0.33,1.56,0.56,0.74,1.21,0.33,0.67,0.78,1.22,16.17,10.23,6.2,3.13,10.2,14.53,2.97,4.59,55.73,44.67,0.35,0.45,H
1.22,2.37,0.84,0.89,0,1.33,0.89,0.6,0.79,1,0,1.67,1,0.9,1.47,1.84,3,1,1.44,2.1,11.73,9.5,4.07,3.53,14.63,14.6,4.53,4.87,47.57,44.8,0.4,0.25,D
4.63,2.39,1.79,1,2,0.33,2,0.75,1.79,0.95,2,0.67,1.78,0.62,0.95,1.32,1.33,2,0.67,1.25,17.2,12.13,5.83,3.53,8.47,13.07,2.93,4.62,62.3,54,0.54,0.4,H
1.05,5.74,0.75,1.85,0.33,2.33,0.9,1.2,0.7,1.85,0.67,2.33,0.9,1.2,1.35,1.25,1.67,1.67,1.4,1.5,9.87,15.83,2.93,6.31,13.73,10.7,4.41,3.77,40.73,61.83,0.25,0.35,D
1.72,6.4,0.9,2.9,1.33,3,1.2,3,0.9,3.05,2,3,1.4,2.5,1.6,0.6,1.33,0.33,1.8,0.5,12.63,17.5,3.7,7.27,12.57,6.33,5.07,2.27,44.17,71.5,0.25,0.54,D
5.58,2.39,2.15,0.95,1.67,0.33,2.5,0.67,2.15,1,2,1,2.4,0.78,0.8,1.5,1.67,2.33,0.5,1.67,13.8,12.13,4.93,3.53,11.83,13.07,4.17,4.62,53.83,54,0.54,0.4,D
1.27,1.47,1.25,0.65,1,0.33,1.2,0.5,1.45,0.55,1,0.67,1.3,0.5,1.75,1.55,2,3,2.1,1.6,11.9,8.23,3.41,2.57,11.2,14.57,4.43,4.9,50.23,44.83,0.45,0.37,A
1.4,0.61,0.9,1.05,1,1.33,1,0.7,0.95,0.75,1,0.33,0.9,0.5,1.5,1.25,1.33,0.67,1.3,1.3,11.73,10.23,4.13,3.13,13.5,14.53,4.37,4.59,40.23,44.67,0.36,0.45,D
