@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE Winner {H, D, A}
@data
5.74,1.47,1.78,0.89,2,1,3,1.25,1.89,0.67,2.67,1,2.75,0.5,1.33,1.11,1.33,1,0.75,0.25,16.1,8.06,6.47,2.55,10.61,14.45,3.71,4.9,62.1,44.48,0.38,0.38,H
5.58,4.63,2.22,2.22,1.33,3,3,3,2.44,2.11,1.67,3,3.5,3,0.44,0.67,0.67,0.33,0,0.5,13.71,17.03,4.94,5.84,11.55,8.65,4.1,2.97,54.23,61.94,0.54,0.54,H
2.95,1.27,0.8,1.5,0.33,1,1.2,2,0.7,1.5,1,1.33,1,2,2,1.8,2.67,2,2,1.4,9.44,11.78,3.26,3.39,14.69,11.31,5.03,4.66,45.09,49.97,0.45,0.36,H
5.97,5.58,1.9,2.3,2,1.33,1.4,1.6,1.8,2.3,2,0.67,1.6,1.6,1,0.4,1.33,0.67,1.2,0.8,16.1,13.71,6.13,4.94,10.26,11.55,3.07,4.1,55.52,54.23,0.26,0.54,H
6.4,5.74,2.8,1.9,3,2,2.6,0.8,3.5,1.9,4.33,2.67,4.2,1.2,0.6,1.3,1.33,1.67,0.6,1.8,17.52,16.1,7.16,6.47,6.32,10.61,2.26,3.71,71.84,62.1,0.54,0.38,H
4.63,1.72,2,0.4,2,1.33,1.6,0,1.9,0.4,1.67,1.33,1.4,0,0.7,2.1,0.67,1.33,0.8,2.4,17.03,12.59,5.84,3.75,8.65,12.47,2.97,5,61.94,43.81,0.54,0.26,H
2.37,4.57,0.9,1.6,0.67,1.33,1.5,1,1,1.7,1,1.33,1.25,1.6,1.9,1.6,2,1.33,1.5,3,9.58,17.09,3.58,6.31,14.42,7.44,4.71,2.97,44.9,59.72,0.35,0.38,A
1.47,0.61,0.8,1.2,1,1.67,0.6,0.8,0.7,1,1.33,1.67,0.8,0.8,1.2,1.1,1.33,0.67,1.8,1.2,8.06,10.39,2.55,3.13,14.45,14.26,4.9,4.57,44.48,44.71,0.38,0.38,A
2.39,0.82,1.3,1.6,1.67,1.33,1.33,1.6,0.9,0.9,1.33,0.67,1,1.2,1,0.9,1,1.33,1.17,1.4,12.03,10.19,3.42,3.4,13.03,15.32,4.63,4.16,53.94,43.48,0.34,0.54,A
1.4,1.22,1.4,0.7,1.33,1,2,0.6,1,0.6,1,0.67,1.4,0.6,0.9,1.4,1,1,0.8,1.6,11.94,11.94,4.1,4.16,13.19,14.56,4.23,4.59,40.97,48.06,0.38,0.37,A
0.51,1.05,1.2,1,1,0.33,1.6,0.8,0.7,0.9,0.67,1,0.8,0.6,1.3,1.3,2,1.67,1.2,1.4,9.44,9.84,2.91,3.03,11.53,13.75,4.44,4.42,46.5,40.88,0.34,0.26,H
1.52,2.11,1.1,1.2,1,2.33,1.4,1,1.1,1.4,1.33,1.67,1.2,1.2,2,1.4,3,0.67,1.8,1.6,10.47,10.77,3.44,3.77,14.69,13.26,5.84,4.32,41.66,47,0.26,0.50,D
0.61,1.52,1.36,1.09,2.33,1.33,1.6,0.8,1,1.18,1.67,1.33,1.2,1,1,2,0.33,1.33,1,2.2,10.39,10.47,3.13,3.44,14.26,14.69,4.57,5.84,44.71,41.66,0.38,0.26,D
1.27,2.37,1.36,0.82,0,0.33,1,0.5,1.55,1,1.33,1,1,0.83,1.91,2.09,2.67,3,2.2,2.17,11.78,9.58,3.39,3.58,11.31,14.42,4.66,4.71,49.97,44.9,0.36,0.35,H
5.58,1.4,2.09,1.27,1,1,3,0.8,2.09,0.91,0.67,0.33,3,0.6,0.45,0.91,1,0.67,0,1,13.71,11.94,4.94,4.1,11.55,13.19,4.1,4.23,54.23,40.97,0.54,0.38,H
1.05,5.97,0.91,2,0,3,1.2,2.4,0.82,1.73,0.67,2,1.2,2,1.27,0.91,1.67,0.67,1.2,0.8,9.84,16.1,3.03,6.13,13.75,10.26,4.42,3.07,40.88,55.52,0.26,0.26,A
4.57,2.39,1.73,1.18,2,1.33,2.2,1.25,1.91,0.82,2.67,0.67,1.8,0.75,1.55,1,1.67,0.67,0.2,0.75,17.09,12.03,6.31,3.42,7.44,13.03,2.97,4.63,59.72,53.94,0.38,0.34,H
2.11,6.4,1.18,2.82,2.33,3,1.4,3,1.45,3.45,2,3,1.6,2.8,1.45,0.64,1,1,1.2,0.6,10.77,17.52,3.77,7.16,13.26,6.32,4.32,2.26,47,71.84,0.50,0.54,A
1.72,2.95,0.36,1,0.33,1,0.8,0.4,0.36,0.91,0.67,1.67,0.8,0.4,2,2,1.33,3,1.8,2,12.59,9.44,3.75,3.26,12.47,14.69,5,5.03,43.81,45.09,0.26,0.45,D
0.82,1.47,1.73,0.73,2,0,1.6,1,0.91,0.64,0.67,0.67,0.6,0.6,0.82,1.18,1,1.67,0.4,0.6,10.19,8.06,3.4,2.55,15.32,14.45,4.16,4.9,43.48,44.48,0.54,0.38,H
1.22,0.51,0.91,1.36,2,2,0.8,0.8,0.64,0.73,1,1,0.6,0.6,1.27,1.18,0.67,1.33,1.2,1.4,11.94,9.44,4.16,2.91,14.56,11.53,4.59,4.44,48.06,46.5,0.37,0.34,H
5.74,4.63,1.73,2.09,2,2,3,2.4,1.82,1.82,2.67,1.67,2.6,2.4,1.45,0.64,2,0.67,0.8,0.6,16.1,17.03,6.47,5.84,10.61,8.65,3.71,2.97,62.1,61.94,0.38,0.54,H
0.51,6.4,1.25,2.83,1,3,1.83,3,0.67,3.33,0.33,2.67,0.83,2.67,1.42,0.58,2.33,1,1,0.5,9.44,17.52,2.91,7.16,11.53,6.32,4.44,2.26,46.5,71.84,0.34,0.54,A
0.82,5.74,1.83,1.83,3,2,1.83,0.67,1,1.83,1.33,1.67,0.83,1.17,0.75,1.33,0,1.33,0.33,2,10.19,16.1,3.4,6.47,15.32,10.61,4.16,3.71,43.48,62.1,0.54,0.38,A
2.39,2.95,1.08,1,0.33,1.33,1.14,0.5,0.75,1,0.33,1.67,0.86,0.67,1.17,2,1.67,2,1.14,2,12.03,9.44,3.42,3.26,13.03,14.69,4.63,5.03,53.94,45.09,0.34,0.45,H
4.57,5.97,1.83,2.08,3,3,2.33,2.5,2,1.92,3.33,2,2,2.33,1.42,0.83,0.33,0,0.17,0.67,17.09,16.1,6.31,6.13,7.44,10.26,2.97,3.07,59.72,55.52,0.38,0.26,D
4.63,1.05,1.92,0.83,1,0,1.83,0.67,1.67,0.75,0.33,0.67,1.33,0.5,0.75,1.5,1,2.67,0.67,1.33,17.03,9.84,5.84,3.03,8.65,13.75,2.97,4.42,61.94,40.88,0.54,0.26,D
1.47,1.22,0.67,1.08,0,2,0.5,1,0.58,0.92,0.33,1.67,0.67,0.67,1.25,1.17,1.67,0.33,1.67,1.33,8.06,11.94,2.55,4.16,14.45,14.56,4.9,4.59,44.48,48.06,0.38,0.37,D
1.4,1.27,1.17,1.5,0,1,1.67,1.67,0.92,1.58,0.33,1.33,1.17,2,1.17,1.75,2,1.33,0.83,1.67,11.94,11.78,4.1,3.39,13.19,11.31,4.23,4.66,40.97,49.97,0.38,0.36,A
5.58,0.61,2.17,1.33,2,1.67,3,1.17,2.25,1.08,1.67,1.33,3.17,0.83,0.5,1.08,0.67,1,0.17,1,13.71,10.39,4.94,3.13,11.55,14.26,4.1,4.57,54.23,44.71,0.54,0.38,H
1.72,1.52,0.42,1.08,0.67,1.67,0.83,0.83,0.5,1.25,1.33,1.67,1,1.17,2,2,1.67,1.33,1.83,2.17,12.59,10.47,3.75,3.44,12.47,14.69,5,5.84,43.81,41.66,0.26,0.26,H
2.37,2.11,0.75,1.08,0.33,1.33,1.2,1,0.92,1.33,1,1.33,1.2,1.33,2.08,1.5,2.67,1.33,2,1.67,9.58,10.77,3.58,3.77,14.42,13.26,4.71,4.32,44.9,47,0.35,0.50,D
1.52,4.57,1,1.77,0.67,2.33,1.33,1.33,1.23,1.92,1.67,2.67,1.33,2,2,1.38,2,0.67,1.83,2.67,10.47,17.09,3.44,6.31,14.69,7.44,5.84,2.97,41.66,59.72,0.26,0.38,A
6.4,2.39,2.85,1.23,3,1,2.67,1,3.23,1,2.33,1.33,4,0.6,0.62,1.15,0.67,1.67,0.67,1.2,17.52,12.03,7.16,3.42,6.32,13.03,2.26,4.63,71.84,53.94,0.54,0.34,H
2.95,2.37,0.92,0.77,1.33,0.33,1.5,0.43,1,0.92,2,0.67,1.33,0.71,2.15,2,2.67,2.33,2,2.14,9.44,9.58,3.26,3.58,14.69,14.42,5.03,4.71,45.09,44.9,0.45,0.35,H
5.97,1.47,2,0.69,2.33,0.33,1.67,0.83,1.85,0.54,2,0,1.5,0.5,0.85,1.15,0.33,1,1,0.83,16.1,8.06,6.13,2.55,10.26,14.45,3.07,4.9,55.52,44.48,0.26,0.38,H
1.22,0.82,1.08,1.69,2.33,2,1.17,1.83,0.85,0.92,1.67,1,1.17,1.17,1.08,0.77,0,0.33,1,1.17,11.94,10.19,4.16,3.4,14.56,15.32,4.59,4.16,48.06,43.48,0.37,0.54,A
5.74,0.51,1.92,1.15,2,1,3,0.67,1.77,0.69,1.33,0.67,2.5,0.5,1.23,1.46,1,2,0.67,1.83,16.1,9.44,6.47,2.91,10.61,11.53,3.71,4.44,62.1,46.5,0.38,0.34,H
1.05,1.4,0.85,1.08,0.33,0,1,0.67,0.77,0.85,0.33,0.33,1,0.67,1.46,1.31,2,2.67,1.67,1.5,9.84,11.94,3.03,4.1,13.75,13.19,4.42,4.23,40.88,40.97,0.26,0.38,D
1.27,5.58,1.62,2.23,2,2,1.33,1.33,1.69,2.15,2.33,1.67,1.17,1.33,1.62,0.46,1,0.67,1.83,0.83,11.78,13.71,3.39,4.94,11.31,11.55,4.66,4.1,49.97,54.23,0.36,0.54,A
2.11,4.63,1.08,1.85,0.67,1.33,1.17,2,1.31,1.62,1,0.67,1.33,2,1.46,0.77,1.67,1,1.33,0.83,10.77,17.03,3.77,5.84,13.26,8.65,4.32,2.97,47,61.94,0.50,0.54,H
0.61,1.72,1.23,0.62,1.33,1.33,1.5,0,1,0.62,1,1.33,1.33,0,1.08,1.92,1,1.33,1.17,2.17,10.39,12.59,3.13,3.75,14.26,12.47,4.57,5,44.71,43.81,0.38,0.26,D
6.4,2.37,2.86,0.71,3,0.33,2.71,0.38,3.14,0.86,2,0.33,3.71,0.62,0.64,2.14,0.67,2.33,0.71,2.38,17.52,9.58,7.16,3.58,6.32,14.42,2.26,4.71,71.84,44.9,0.54,0.35,H
1.22,2.39,1,1.14,1.33,1,1,0.83,0.86,1,1.67,1.67,1.14,0.67,1.14,1.21,0.67,2,1.14,1.33,11.94,12.03,4.16,3.42,14.56,13.03,4.59,4.63,48.06,53.94,0.37,0.34,D
5.74,5.58,2,2.29,3,3,3,1.57,2,2.29,2.67,3,2.86,1.71,1.14,0.57,0,1,0.57,1,16.1,13.71,6.47,4.94,10.61,11.55,3.71,4.1,62.1,54.23,0.38,0.54,A
1.05,1.72,0.86,0.64,0.67,1.67,1,0.14,0.86,0.57,1,1.33,1.14,0,1.5,1.79,2.33,1,1.71,1.86,9.84,12.59,3.03,3.75,13.75,12.47,4.42,5,40.88,43.81,0.26,0.26,D
1.27,4.63,1.5,1.71,2,0.33,1.14,1.71,1.71,1.57,2.33,0.67,1.29,1.86,1.79,0.86,1.33,1.67,2.14,1,11.78,17.03,3.39,5.84,11.31,8.65,4.66,2.97,49.97,61.94,0.36,0.54,D
1.52,1.47,0.93,0.64,0.33,0.33,1.14,0.71,1.14,0.5,1,0,1.14,0.43,2.07,1.14,2.33,1,2,0.86,10.47,8.06,3.44,2.55,14.69,14.45,5.84,4.9,41.66,44.48,0.26,0.38,H
2.11,0.82,1.21,1.79,1.33,2,1.43,2,1.36,1,1,1.33,1.43,1.29,1.43,0.79,1.33,0.67,1.29,1.14,10.77,10.19,3.77,3.4,13.26,15.32,4.32,4.16,47,43.48,0.50,0.54,H
2.95,0.51,1.07,1.07,1.33,0,1.71,0.57,1.21,0.64,2.33,0.33,1.71,0.43,2,1.71,2,3.67,1.71,2.29,9.44,9.44,3.26,2.91,14.69,11.53,5.03,4.44,45.09,46.5,0.45,0.34,H
0.61,4.57,1.21,1.86,0.67,2.33,1.43,1.57,0.93,2,0.67,2.33,1.14,2.14,1,1.29,1,0.33,1,2.29,10.39,17.09,3.13,6.31,14.26,7.44,4.57,2.97,44.71,59.72,0.38,0.38,A
5.97,1.4,2.07,1.07,2.33,0.33,1.86,0.71,1.79,0.93,2,1,1.43,0.86,0.79,1.36,0.33,3,0.86,1.57,16.1,11.94,6.13,4.1,10.26,13.19,3.07,4.23,55.52,40.97,0.26,0.38,H
5.58,6.4,2.33,2.87,3,3,3,3,2.33,3.07,2.67,2,2.86,2.57,0.6,0.67,1,1,0.14,0.57,13.71,17.52,4.94,7.16,11.55,6.32,4.1,2.26,54.23,71.84,0.54,0.54,A
4.57,2.95,1.93,1.2,2.33,2,2.14,0.43,2.2,1.27,3,2.33,1.86,0.71,1.27,1.87,0.67,1.33,0.29,2.29,17.09,9.44,6.31,3.26,7.44,14.69,2.97,5.03,59.72,45.09,0.38,0.45,D
2.39,5.74,1.13,1.87,1.33,2,1.38,1,1,1.93,2,2.33,1.25,1.14,1.2,1.27,1.33,1,1.12,1.71,12.03,16.1,3.42,6.47,13.03,10.61,4.63,3.71,53.94,62.1,0.34,0.38,D
1.4,2.11,1,1.33,0.33,2.33,1.43,1,0.93,1.33,1,1.33,1,1.29,1.47,1.33,2.67,0.67,1.14,1.57,11.94,10.77,4.1,3.77,13.19,13.26,4.23,4.32,40.97,47,0.38,0.50,A
4.63,1.52,1.67,1.07,0.67,1,1.71,0.71,1.53,1.2,1,1,1.29,1.14,0.87,2,1.33,2,0.71,2.14,17.03,10.47,5.84,3.44,8.65,14.69,2.97,5.84,61.94,41.66,0.54,0.26,H
1.47,1.05,0.6,0.87,0.33,1,0.57,0.71,0.53,0.8,0.33,1,0.57,0.57,1.2,1.4,1,1,1.43,1.29,8.06,9.84,2.55,3.03,14.45,13.75,4.9,4.42,44.48,40.88,0.38,0.26,H
0.51,0.61,1,1.13,0,0.33,1.57,1,0.6,0.93,0.33,0.33,0.86,0.71,1.73,1.27,3,2,1.14,1,9.44,10.39,2.91,3.13,11.53,14.26,4.44,4.57,46.5,44.71,0.34,0.38,H
1.72,1.22,0.67,1,1.67,0.67,1.14,1,0.53,0.87,0.67,0.67,1.14,0.57,1.67,1.13,0.33,1,1.71,1.14,12.59,11.94,3.75,4.16,12.47,14.56,5,4.59,43.81,48.06,0.26,0.37,D
0.82,1.27,1.67,1.47,1,1.33,1.57,1.86,0.93,1.67,0.67,2,0.71,2.14,0.8,1.73,1,1.67,0.43,1.43,10.19,11.78,3.4,3.39,15.32,11.31,4.16,4.66,43.48,49.97,0.54,0.36,H
2.37,5.97,0.67,2.13,0.33,2.33,1.17,2.29,0.87,1.87,0.67,1.67,1.17,2.14,2.13,0.8,2.33,0.67,1.83,0.71,9.58,16.1,3.58,6.13,14.42,10.26,4.71,3.07,44.9,55.52,0.35,0.26,H
2.37,5.74,0.81,1.81,1,1.33,1.43,1,0.88,1.88,0.67,2.33,1.14,1.12,2,1.25,2,1.33,1.57,1.62,9.58,16.1,3.58,6.47,14.42,10.61,4.71,3.71,44.9,62.1,0.35,0.38,D
4.63,0.61,1.75,1.06,1.33,0.33,1.88,0.88,1.75,0.88,2.33,0.33,1.75,0.62,0.88,1.31,1.33,2.33,0.75,1.12,17.03,10.39,5.84,3.13,8.65,14.26,2.97,4.57,61.94,44.71,0.54,0.38,H
5.58,1.22,2.19,1,2,0.67,2.62,1,2.25,0.94,2.67,1.33,2.62,0.75,0.69,1.19,1.67,1.67,0.38,1.25,13.71,11.94,4.94,4.16,11.55,14.56,4.1,4.59,54.23,48.06,0.54,0.37,H
4.57,1.05,1.88,0.81,2.33,0.67,2,0.62,2.12,0.75,3,0.67,1.75,0.5,1.25,1.38,0.67,1,0.38,1.25,17.09,9.84,6.31,3.03,7.44,13.75,2.97,4.42,59.72,40.88,0.38,0.26,D
1.47,6.4,0.75,2.88,1,3,0.88,3,0.56,3,0.67,2,0.62,2.5,1.12,0.69,1,1,1.25,0.62,8.06,17.52,2.55,7.16,14.45,6.32,4.9,2.26,44.48,71.84,0.38,0.54,A
2.39,2.11,1.12,1.44,0.67,3,1.33,1.25,1,1.44,1,2,1.22,1.5,1.19,1.38,1.33,1,1.11,1.62,12.03,10.77,3.42,3.77,13.03,13.26,4.63,4.32,53.94,47,0.34,0.50,A
1.4,2.95,0.94,1.19,0.33,2.33,1.25,0.5,1,1.25,1.67,2.33,1.12,0.75,1.56,1.81,2.67,0.33,1.38,2.12,11.94,9.44,4.1,3.26,13.19,14.69,4.23,5.03,40.97,45.09,0.38,0.45,A
0.51,5.97,1.12,2,1,2,1.75,2,0.69,1.75,0.67,1.33,1,1.88,1.62,0.81,2.33,0.67,1,0.75,9.44,16.1,2.91,6.13,11.53,10.26,4.44,3.07,46.5,55.52,0.34,0.26,A
1.72,1.27,0.69,1.38,1,0.33,1.12,1.62,0.62,1.56,0.67,1,1.25,1.88,1.69,1.69,0.67,2,1.75,1.38,12.59,11.78,3.75,3.39,12.47,11.31,5,4.66,43.81,49.97,0.26,0.36,H
0.82,1.52,1.75,1,2,1,1.75,0.62,0.94,1.19,1,1,0.75,1.12,0.75,2.19,0.67,3,0.38,2.5,10.19,10.47,3.4,3.44,15.32,14.69,4.16,5.84,43.48,41.66,0.54,0.26,H
2.95,1.47,1.29,0.71,2.33,1,1.88,0.62,1.24,0.53,1.33,0.67,1.75,0.5,1.71,1.29,0.33,2,1.5,1,9.44,8.06,3.26,2.55,14.69,14.45,5.03,4.9,45.09,44.48,0.45,0.38,H
1.22,4.57,0.94,1.82,0.67,1.67,1,1.75,0.88,2,1,2,1.12,2.5,1.18,1.18,1.33,0.67,1.12,2.12,11.94,17.09,4.16,6.31,14.56,7.44,4.59,2.97,48.06,59.72,0.37,0.38,A
1.05,5.58,0.82,2.24,0.67,2,1,1.75,0.71,2.18,0,1.67,1,1.88,1.29,0.65,0.33,1,1.5,1,9.84,13.71,3.03,4.94,13.75,11.55,4.42,4.1,40.88,54.23,0.26,0.54,A
6.4,4.63,2.88,1.82,3,2.33,2.75,1.62,3.06,1.76,2.67,2.67,3.5,1.75,0.65,0.82,0.67,0.67,0.75,1,17.52,17.03,7.16,5.84,6.32,8.65,2.26,2.97,71.84,61.94,0.54,0.54,H
1.52,2.37,0.94,0.82,1,1.33,1.38,0.33,1.12,0.82,1,0.67,1.25,0.67,2.12,1.88,2.33,0.67,1.88,2.33,10.47,9.58,3.44,3.58,14.69,14.42,5.84,4.71,41.66,44.9,0.26,0.35,A
1.27,0.51,1.29,1.06,0.33,1,1.12,0.5,1.53,0.71,0.67,1,1.25,0.38,1.71,1.71,1.33,1.67,2,2.25,11.78,9.44,3.39,2.91,11.31,11.53,4.66,4.44,49.97,46.5,0.36,0.34,A
5.97,2.39,2.06,1.06,2,0.67,2,0.86,1.82,1,2,1,1.62,0.71,0.82,1.35,1,2,0.88,1.29,16.1,12.03,6.13,3.42,10.26,13.03,3.07,4.63,55.52,53.94,0.26,0.34,H
0.61,0.82,1,1.82,0,2,1.25,1.75,0.82,0.94,0.33,0.67,1.12,1.12,1.35,0.71,3,0.33,1.5,1.12,10.39,10.19,3.13,3.4,14.26,15.32,4.57,4.16,44.71,43.48,0.38,0.54,D
5.74,1.4,1.76,0.88,0.67,0,2.62,0.62,1.76,0.94,0.67,1,2.62,0.88,1.18,1.53,1.33,2.33,0.88,1.75,16.1,11.94,6.47,4.1,10.61,13.19,3.71,4.23,62.1,40.97,0.38,0.38,H
2.11,1.72,1.53,0.82,3,1.67,1.62,0.25,1.59,0.71,2.67,1.33,1.38,0,1.35,1.65,1,1,1.12,1.62,10.77,12.59,3.77,3.75,13.26,12.47,4.32,5,47,43.81,0.50,0.26,A
2.11,5.58,1.44,2.28,2,2,1.44,1.89,1.5,2.17,2.33,1.33,1.22,1.89,1.44,0.67,2,1,1.33,1,10.77,13.71,3.77,4.94,13.26,11.55,4.32,4.1,47,54.23,0.50,0.54,D
0.82,4.63,1.78,1.72,2.33,2,1.89,1.44,0.89,1.72,0.67,2.67,0.78,1.67,0.67,1,0,1.67,0.33,1.33,10.19,17.03,3.4,5.84,15.32,8.65,4.16,2.97,43.48,61.94,0.54,0.54,A
2.37,1.4,0.94,0.83,2.33,0,1.38,0.56,0.94,0.89,1.33,0.67,1,0.78,1.78,1.5,0,1.67,1.38,1.67,9.58,11.94,3.58,4.1,14.42,13.19,4.71,4.23,44.9,40.97,0.35,0.38,A
1.47,1.72,0.67,0.94,1,2.33,0.78,0.56,0.56,0.83,0.67,2.33,0.56,0.33,1.39,1.56,2.33,1,1.56,1.44,8.06,12.59,2.55,3.75,14.45,12.47,4.9,5,44.48,43.81,0.38,0.26,D
1.52,1.05,0.89,0.78,0,0.33,1.22,0.67,1.06,0.72,0.33,0.33,1.11,0.44,2.17,1.33,3,1,2,1.11,10.47,9.84,3.44,3.03,14.69,13.75,5.84,4.42,41.66,40.88,0.26,0.26,H
2.39,0.51,1,1.17,0.33,2,1.2,0.78,0.94,0.89,0.67,2.33,1.2,0.78,1.33,1.67,2,1.33,1.4,2.11,12.03,9.44,3.42,2.91,13.03,11.53,4.63,4.44,53.94,46.5,0.34,0.34,D
6.4,1.22,2.89,0.89,3,0.33,2.78,0.89,3.11,0.83,3.33,0.67,3.56,0.67,0.67,1.33,0.67,2.33,0.78,1.22,17.52,11.94,7.16,4.16,6.32,14.56,2.26,4.59,71.84,48.06,0.54,0.37,H
0.61,1.27,1,1.22,0.33,0,1.22,1.44,0.78,1.5,0,0.67,1,1.78,1.28,1.83,1.33,2.33,1.33,1.44,10.39,11.78,3.13,3.39,14.26,11.31,4.57,4.66,44.71,49.97,0.38,0.36,H
2.95,5.97,1.39,2.11,2.33,2,2,2.11,1.33,1.78,1.67,1.33,1.89,2,1.67,0.78,0.67,0.67,1.44,0.78,9.44,16.1,3.26,6.13,14.69,10.26,5.03,3.07,45.09,55.52,0.45,0.26,D
5.74,4.57,1.83,1.89,1.67,1.67,2.67,1.89,1.72,2.11,0.67,1.67,2.44,2.67,1.11,1.11,0.33,0.33,0.78,1.89,16.1,17.09,6.47,6.31,10.61,7.44,3.71,2.97,62.1,59.72,0.38,0.38,D
1.72,5.74,0.95,1.79,2.33,1.67,1.33,1,0.84,1.79,2,1.33,1.33,1,1.53,1.21,0.67,1,1.67,1.44,12.59,16.1,3.75,6.47,12.47,10.61,5,3.71,43.81,62.1,0.26,0.38,A
1.4,6.4,0.95,2.89,1,3,1.11,3,1,3.16,1,4,1,2.67,1.53,0.63,1.33,0.33,1.33,0.56,11.94,17.52,4.1,7.16,13.19,6.32,4.23,2.26,40.97,71.84,0.38,0.54,A
4.57,1.47,1.84,0.68,1.67,0.33,1.89,0.56,2.16,0.58,2.33,0.67,1.56,0.56,1.21,1.37,1,2.67,0.33,1.22,17.09,8.06,6.31,2.55,7.44,14.45,2.97,4.9,59.72,44.48,0.38,0.38,H
1.05,2.95,0.74,1.37,0.33,2.33,0.89,0.78,0.74,1.26,0.67,1.33,1,0.78,1.42,1.58,1.67,0.33,1.56,1.89,9.84,9.44,3.03,3.26,13.75,14.69,4.42,5.03,40.88,45.09,0.26,0.45,D
1.27,2.11,1.16,1.42,0,1.33,1,1.44,1.42,1.53,0.67,2,1.22,1.78,1.79,1.47,2.33,2,2.22,1.56,11.78,10.77,3.39,3.77,11.31,13.26,4.66,4.32,49.97,47,0.36,0.50,H
5.58,0.82,2.21,1.68,2.33,1.33,2.67,1.67,2.16,0.84,1.67,0.33,2.44,1,0.74,0.79,1,1,0.33,1,13.71,10.19,4.94,3.4,11.55,15.32,4.1,4.16,54.23,43.48,0.54,0.54,D
0.51,1.52,1.16,1,1.33,1,1.56,0.56,0.89,1.16,2,1,1,1,1.63,2.11,1.67,1.67,1.22,2.33,9.44,10.47,2.91,3.44,11.53,14.69,4.44,5.84,46.5,41.66,0.34,0.26,D
5.97,0.61,2.05,1.11,2.33,1.33,2.11,0.78,1.68,0.79,1.33,0.33,1.56,0.56,0.74,1.21,0.33,0.67,0.78,1.22,16.1,10.39,6.13,3.13,10.26,14.26,3.07,4.57,55.52,44.71,0.26,0.38,H
1.22,2.37,0.84,0.89,0,1.33,0.89,0.6,0.79,1,0,1.67,1,0.9,1.47,1.84,3,1,1.44,2.1,11.94,9.58,4.16,3.58,14.56,14.42,4.59,4.71,48.06,44.9,0.37,0.35,D
4.63,2.39,1.79,1,2,0.33,2,0.75,1.79,0.95,2,0.67,1.78,0.62,0.95,1.32,1.33,2,0.67,1.25,17.03,12.03,5.84,3.42,8.65,13.03,2.97,4.63,61.94,53.94,0.54,0.34,H
1.05,5.74,0.75,1.85,0.33,2.33,0.9,1.2,0.7,1.85,0.67,2.33,0.9,1.2,1.35,1.25,1.67,1.67,1.4,1.5,9.84,16.1,3.03,6.47,13.75,10.61,4.42,3.71,40.88,62.1,0.26,0.38,D
1.72,6.4,0.9,2.9,1.33,3,1.2,3,0.9,3.05,2,3,1.4,2.5,1.6,0.6,1.33,0.33,1.8,0.5,12.59,17.52,3.75,7.16,12.47,6.32,5,2.26,43.81,71.84,0.26,0.54,D
5.58,2.39,2.15,0.95,1.67,0.33,2.5,0.67,2.15,1,2,1,2.4,0.78,0.8,1.5,1.67,2.33,0.5,1.67,13.71,12.03,4.94,3.42,11.55,13.03,4.1,4.63,54.23,53.94,0.54,0.34,D
1.27,1.47,1.25,0.65,1,0.33,1.2,0.5,1.45,0.55,1,0.67,1.3,0.5,1.75,1.55,2,3,2.1,1.6,11.78,8.06,3.39,2.55,11.31,14.45,4.66,4.9,49.97,44.48,0.36,0.38,A
1.4,0.61,0.9,1.05,1,1.33,1,0.7,0.95,0.75,1,0.33,0.9,0.5,1.5,1.25,1.33,0.67,1.3,1.3,11.94,10.39,4.1,3.13,13.19,14.26,4.23,4.57,40.97,44.71,0.38,0.38,D
